天柱,取穴,http://image.dajiazhongyi.com/upload/material/image/2015/11/23/1448246665629910.jpg
小海,概述,http://image.dajiazhongyi.com/upload/material/image/2015/10/15/1444889775678670.jpg
小海1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/05/20/1432103381615975.jpg
小海2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/05/20/1432103381220413.jpg
小海,取穴,http://image.dajiazhongyi.com/upload/material/image/2015/10/15/1444889812185682.jpg
少海,概述,http://image.dajiazhongyi.com/upload/material/image/2016/02/26/1456473786405274.jpg
少海1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/04/24/1429879827519829.jpg
少海2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/04/24/1429879827294912.jpg
少海,取穴,http://image.dajiazhongyi.com/upload/material/image/2015/10/12/1444629958147205.jpg
通里,概述,http://image.dajiazhongyi.com/upload/material/image/2016/01/22/1453446986619269.jpg
通里1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/04/24/1429879922577084.jpg
通里2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/04/24/1429879922380434.jpg
通里,取穴,http://image.dajiazhongyi.com/upload/material/image/2016/01/20/1453271001985436.jpg
阴郄,概述,http://image.dajiazhongyi.com/upload/material/image/2016/01/22/1453447005487815.jpg
阴郄1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/04/24/1429879952815765.jpg
阴郄2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/04/24/1429879952435632.jpg
阴郄,取穴,http://image.dajiazhongyi.com/upload/material/image/2016/01/20/1453271019427492.jpg
神门,概述,http://image.dajiazhongyi.com/upload/material/image/2016/01/22/1453447039214474.jpg
神门1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/04/24/1429879983861515.jpg
神门2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/04/24/1429879983265088.jpg
神门,取穴,http://image.dajiazhongyi.com/upload/material/image/2016/01/20/1453270964751456.jpg
少府,概述,http://image.dajiazhongyi.com/upload/material/image/2016/01/22/1453447057307512.jpg
少府1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/04/24/1429880022301607.jpg
少府2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/04/24/1429880022578344.jpg
少府,取穴,http://image.dajiazhongyi.com/upload/material/image/2015/10/12/1444629685372181.jpg
曲泽,概述,http://image.dajiazhongyi.com/upload/material/image/2015/11/18/1447813187585848.jpg
曲泽1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434029301666449.jpg
曲泽2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434029314923909.jpg
曲泽,取穴,http://image.dajiazhongyi.com/upload/material/image/2015/11/17/1447728451182493.jpg
筑宾,概述,http://image.dajiazhongyi.com/upload/material/image/2015/10/15/1444886341785042.jpg
筑宾1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/05/20/1432112536559754.jpg
筑宾2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/05/20/1432112536789383.jpg
筑宾,取穴,http://image.dajiazhongyi.com/upload/material/image/2015/10/14/1444792423896371.jpg
上星,概述,http://image.dajiazhongyi.com/upload/material/image/2015/12/04/1449217972869781.jpg
上星1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/14/1434289901477516.jpg
上星2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/14/1434289909607170.jpg
上星,取穴,http://image.dajiazhongyi.com/upload/material/image/2015/12/09/1449627265632474.jpg
尺泽,概述,http://image.dajiazhongyi.com/upload/material/image/2015/10/14/1444793209643414.jpg
尺泽1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/04/02/1427985473337334.jpg
尺泽2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/04/02/1427985473813342.jpg
尺泽,取穴,http://image.dajiazhongyi.com/upload/material/image/2015/10/14/1444793285191459.jpg
孔最,概述,http://image.dajiazhongyi.com/upload/material/image/2015/10/14/1444793374747851.jpg
孔最1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/04/02/1427986204248117.jpg
孔最2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/04/02/1427986204584478.jpg
孔最,取穴,http://image.dajiazhongyi.com/upload/material/image/2015/10/14/1444793389497026.jpg
鱼际,概述,http://image.dajiazhongyi.com/upload/material/image/2015/10/14/1444793687444244.jpg
鱼际1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/04/02/1427986846281118.jpg
鱼际2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/04/02/1427986846572674.jpg
鱼际,取穴,http://image.dajiazhongyi.com/upload/material/image/2015/10/14/1444793698325957.jpg
虎口,概述, 搜索之后就是合谷
虎口1,定位,
虎口2,定位,
虎口,取穴,
前谷,概述,http://image.dajiazhongyi.com/upload/material/image/2015/10/13/1444723708180389.jpg
前谷1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/05/20/1432103100548621.jpg
前谷2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/05/20/1432103100104864.jpg
前谷,取穴,http://image.dajiazhongyi.com/upload/material/image/2015/10/13/1444723724497995.jpg
颈百劳,概述,http://image.dajiazhongyi.com/upload/material/image/2016/01/15/1452845973450264.jpg
颈百劳1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/14/1434290925532126.jpg
颈百劳2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/14/1434290932405137.jpg
颈百劳,取穴,http://image.dajiazhongyi.com/upload/material/image/2016/01/20/1453262132933229.jpg
灸痨,概述,暂无
灸痨1,定位,
灸痨2,定位,
灸痨,取穴,
身柱,概述,http://image.dajiazhongyi.com/upload/material/image/2015/12/04/1449217692496553.jpg
身柱1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/14/1434289290449722.jpg
身柱2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/14/1434289299381026.jpg
身柱,取穴,http://image.dajiazhongyi.com/upload/material/image/2015/12/11/1449797973623095.jpg
灵台,概述,http://image.dajiazhongyi.com/upload/material/image/2015/12/04/1449217355812869.jpg
灵台1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/14/1434289208498620.jpg
灵台2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/14/1434289217123922.jpg
灵台,取穴,http://image.dajiazhongyi.com/upload/material/image/2015/12/11/1449797995591634.jpg
阳白,概述,http://image.dajiazhongyi.com/upload/material/image/2016/01/05/1451961493531799.jpg
阳白1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434032333824319.jpg
阳白2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434032341671073.jpg
阳白,取穴,http://image.dajiazhongyi.com/upload/material/image/2016/01/11/1452478130843525.jpg
头临泣,概述,http://image.dajiazhongyi.com/upload/material/image/2016/01/05/1451961513449397.jpg
头临泣1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434032376458136.jpg
头临泣2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434032384941666.jpg
头临泣,取穴,http://image.dajiazhongyi.com/upload/material/image/2016/01/11/1452478158948003.jpg
五处,概述,http://image.dajiazhongyi.com/upload/material/image/2016/02/26/1456474521923723.jpg
五处1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/05/20/1432104386347774.jpg
五处2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/05/20/1432104386154198.jpg
五处,取穴,http://image.dajiazhongyi.com/upload/material/image/2015/11/23/1448246395129222.jpg
颔厌,概述,http://image.dajiazhongyi.com/upload/material/image/2016/01/05/1451960793242478.jpg
颔厌1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434031858479517.jpg
颔厌2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434031866358343.jpg
颔厌,取穴,http://image.dajiazhongyi.com/upload/material/image/2016/01/11/1452477187688754.jpg
悬颅,概述,http://image.dajiazhongyi.com/upload/material/image/2016/01/05/1451960843322551.jpg
悬颅1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434031906408622.jpg
悬颅2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434031923322427.jpg
悬颅,取穴,http://image.dajiazhongyi.com/upload/material/image/2016/01/11/1452477232985442.jpg
悬厘,概述,http://image.dajiazhongyi.com/upload/material/image/2016/01/05/1451960869509223.jpg
悬厘1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434031952655846.jpg
悬厘2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434031960126230.jpg
悬厘,取穴,http://image.dajiazhongyi.com/upload/material/image/2016/01/11/1452477296731092.jpg
曲鬓,概述,http://image.dajiazhongyi.com/upload/material/image/2016/01/05/1451960898247018.jpg
曲鬓1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434032001821049.jpg
曲鬓2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434032012271892.jpg
曲鬓,取穴,http://image.dajiazhongyi.com/upload/material/image/2016/01/11/1452477254771754.jpg
浮白,概述,http://image.dajiazhongyi.com/upload/material/image/2016/01/05/1451961396770939.jpg
浮白1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434032142552894.jpg
浮白2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434032150554177.jpg
浮白,取穴,http://image.dajiazhongyi.com/upload/material/image/2016/01/21/1453343831293674.jpg
脑空,概述,http://image.dajiazhongyi.com/upload/material/image/2016/01/05/1451961601517823.jpg
脑空1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434032557832443.jpg
脑空2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434032566765531.jpg
脑空,取穴,http://image.dajiazhongyi.com/upload/material/image/2016/01/11/1452478223166357.jpg
头窍阴,概述,http://image.dajiazhongyi.com/upload/material/image/2016/01/05/1451961425100662.jpg
头窍阴1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434032196693033.jpg
头窍阴2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434032204720119.jpg
头窍阴,取穴,http://image.dajiazhongyi.com/upload/material/image/2016/01/11/1452477583815881.jpg
完骨,概述,http://image.dajiazhongyi.com/upload/material/image/2016/01/05/1451961449961952.jpg
完骨1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434032245480169.jpg
完骨2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434032253824805.jpg
完骨,取穴,http://image.dajiazhongyi.com/upload/material/image/2016/01/11/1452477968970305.jpg
浊浴,概述,暂无
浊浴1,定位,
浊浴2,定位,
浊浴,取穴,
五枢,概述,http://image.dajiazhongyi.com/upload/material/image/2016/01/05/1451962089975525.jpg
五枢1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434032932494669.jpg
五枢2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434032943587601.jpg
五枢,取穴,http://image.dajiazhongyi.com/upload/material/image/2016/01/11/1452478975657050.jpg
足五里,概述,http://image.dajiazhongyi.com/upload/material/image/2015/12/02/1449027063610356.jpg
足五里1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/07/22/1437552573392603.jpg
足五里2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/07/22/1437552585577131.jpg
足五里,取穴,http://image.dajiazhongyi.com/upload/material/image/2015/12/01/1448938912627754.jpg
胆囊,概述,http://image.dajiazhongyi.com/upload/material/image/2016/01/15/1452845233242656.jpg
胆囊1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/14/1434292704476197.jpg
胆囊2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/14/1434292716238177.jpg
胆囊,取穴,http://image.dajiazhongyi.com/upload/material/image/2016/01/20/1453270929561405.jpg
光明,概述,http://image.dajiazhongyi.com/upload/material/image/2016/01/06/1452051782957842.jpg
光明1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434033415799759.jpg
光明2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434033422593949.jpg
光明,取穴,暂无
中封,概述,http://image.dajiazhongyi.com/upload/material/image/2015/12/02/1449026805130156.jpg
中封1,定位,http://image.dajiazhongyi.com/upload/material/image/2018/12/13/1544668289753277.jpg
中封2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/07/22/1437551996485152.jpg
中封,取穴,http://image.dajiazhongyi.com/upload/material/image/2016/01/20/1453271041885089.jpg
足临泣,概述,http://image.dajiazhongyi.com/upload/material/image/2016/01/06/1452051677337883.jpg
足临泣1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434033609162933.jpg
足临泣2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434033624224365.jpg
足临泣,取穴,http://image.dajiazhongyi.com/upload/material/image/2016/01/21/1453343779888576.jpg
地五会,概述,http://image.dajiazhongyi.com/upload/material/image/2016/01/06/1452051662631520.jpg
地五会1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434033658135463.jpg
地五会2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434033667960332.jpg
地五会,取穴,http://image.dajiazhongyi.com/upload/material/image/2016/01/11/1452479605628953.jpg
侠溪,概述,http://image.dajiazhongyi.com/upload/material/image/2016/01/06/1452051648801044.jpg
侠溪1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434033709815297.jpg
侠溪2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434033718780328.jpg
侠溪,取穴,http://image.dajiazhongyi.com/upload/material/image/2016/01/11/1452479634426074.jpg
曲池,概述,http://image.dajiazhongyi.com/upload/material/image/2016/01/22/1453447271303240.jpg
曲池1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/04/17/1429269331368351.jpg
曲池2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/04/17/1429269331929254.jpg
曲池,取穴,http://image.dajiazhongyi.com/upload/material/image/2016/01/11/1452506787125051.jpg
手三里,概述,http://image.dajiazhongyi.com/upload/material/image/2016/01/22/1453447253438857.jpg
手三里1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/04/17/1429269247993869.jpg
手三里2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/04/17/1429269247900873.jpg
手三里,取穴,http://image.dajiazhongyi.com/upload/material/image/2016/01/11/1452506759119360.jpg
下廉,概述,http://image.dajiazhongyi.com/upload/material/image/2016/01/22/1453447225923310.jpg
下廉1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/04/17/1429269099532026.jpg
下廉2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/04/17/1429269099445818.jpg
下廉,取穴,http://image.dajiazhongyi.com/upload/material/image/2016/01/11/1452506721253303.jpg
合谷,概述,http://image.dajiazhongyi.com/upload/material/image/2016/01/22/1453447146658758.jpg
合谷1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/04/17/1429268903685509.jpg
合谷2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/04/17/1429268903642001.jpg
合谷,取穴,http://image.dajiazhongyi.com/upload/material/image/2016/01/11/1452506628512628.jpg
三间,概述,http://image.dajiazhongyi.com/upload/material/image/2016/01/22/1453447125343746.jpg
三间1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/04/17/1429268755798441.jpg
三间2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/04/17/1429268755965513.jpg
三间,取穴,http://image.dajiazhongyi.com/upload/material/image/2016/01/11/1452506589909100.jpg
二白,概述,http://image.dajiazhongyi.com/upload/material/image/2016/01/15/1452845455476608.jpg
二白1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/14/1434292000698434.jpg
二白2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/14/1434292010973644.jpg
二白,取穴,http://image.dajiazhongyi.com/upload/material/image/2016/01/20/1453259707905865.jpg
下极俞,概述,http://image.dajiazhongyi.com/upload/material/image/2016/01/15/1452845622904976.jpg
下极俞1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/16/1434431330224570.jpg
下极俞2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/14/1434291310164331.jpg
下极俞,取穴,http://image.dajiazhongyi.com/upload/material/image/2016/01/20/1453260123488612.jpg
下腰,概述,暂无
下腰1,定位,
下腰2,定位,
下腰,取穴,
尾穷骨,概述,暂无
尾穷骨1,定位,
尾穷骨2,定位,
尾穷骨,取穴,
长强,概述,http://image.dajiazhongyi.com/upload/material/image/2015/12/04/1449217073269658.jpg
长强1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/14/1434288733891276.jpg
长强2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/14/1434288742723482.jpg
长强,取穴,http://image.dajiazhongyi.com/upload/material/image/2015/06/08/1433759305292465.jpg
阳纲,概述,http://image.dajiazhongyi.com/upload/material/image/2015/11/17/1447732302631742.jpg
阳纲1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/05/20/1432108329524351.jpg
阳纲2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/05/20/1432108329780823.jpg
阳纲,取穴,http://image.dajiazhongyi.com/upload/material/image/2015/11/23/1448248996307694.jpg
肓门,概述,http://image.dajiazhongyi.com/upload/material/image/2015/11/17/1447732365599893.jpg
肓门1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/05/20/1432108420628540.jpg
肓门2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/05/20/1432108420680815.jpg
肓门,取穴,http://image.dajiazhongyi.com/upload/material/image/2015/11/23/1448249110104805.jpg
小肠俞,概述,http://image.dajiazhongyi.com/upload/material/image/2015/11/17/1447731453210017.jpg
小肠俞1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/05/20/1432105605243289.jpg
小肠俞2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/05/20/1432105605599121.jpg
小肠俞,取穴,http://image.dajiazhongyi.com/upload/material/image/2015/11/23/1448247789240049.jpg
阑尾,概述,http://image.dajiazhongyi.com/upload/material/image/2016/01/15/1452846388278609.jpg
阑尾1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/14/1434292750767821.jpg
阑尾2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/14/1434292758665390.jpg
阑尾,取穴,http://image.dajiazhongyi.com/upload/material/image/2016/01/20/1453262107184959.jpg
下巨虚,概述,http://image.dajiazhongyi.com/upload/material/image/2015/11/16/1447638803679113.jpg
下巨虚1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/04/21/1429613199511698.jpg
下巨虚2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/04/21/1429613199336811.jpg
下巨虚,取穴,http://image.dajiazhongyi.com/upload/material/image/2015/11/16/1447642377684673.jpg
解溪,概述,http://image.dajiazhongyi.com/upload/material/image/2015/11/16/1447638601208031.jpg
解溪1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/04/21/1429613273793250.jpg
解溪2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/04/21/1429613273212062.jpg
解溪,取穴,http://image.dajiazhongyi.com/upload/material/image/2015/11/17/1447729376991835.jpg
冲阳,概述,http://image.dajiazhongyi.com/upload/material/image/2015/11/16/1447638433686498.jpg
冲阳1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/04/21/1429613316467008.jpg
冲阳2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/04/21/1429613316497393.jpg
冲阳,取穴,http://image.dajiazhongyi.com/upload/material/image/2015/11/16/1447642691308313.jpg
内庭,概述,http://image.dajiazhongyi.com/upload/material/image/2015/11/16/1447638695322065.jpg
内庭1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/04/21/1429613455558986.jpg
内庭2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/04/21/1429613455544703.jpg
内庭,取穴,http://image.dajiazhongyi.com/upload/material/image/2015/11/16/1447642784285402.jpg
瘈脉,概述,http://image.dajiazhongyi.com/upload/material/image/2015/11/20/1448011787116991.jpg
瘈脉1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434031412477822.jpg
瘈脉2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434031421120866.jpg
瘈脉,取穴,http://image.dajiazhongyi.com/upload/material/image/2016/01/11/1452508103698133.jpg
消泺,概述,http://image.dajiazhongyi.com/upload/material/image/2015/11/20/1448011612650766.jpg
消泺1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434030974152794.jpg
消泺2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434030982216557.jpg
消泺,取穴,暂无
天井,概述,http://image.dajiazhongyi.com/upload/material/image/2015/11/20/1448011573455403.jpg
天井1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434030840998103.jpg
天井2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434030854340686.jpg
天井,取穴,http://image.dajiazhongyi.com/upload/material/image/2016/01/11/1452507809766442.jpg
支沟,概述,http://image.dajiazhongyi.com/upload/material/image/2015/11/20/1448011259841413.jpg
支沟1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434030519275239.jpg
支沟2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434030535715093.jpg
支沟,取穴,http://image.dajiazhongyi.com/upload/material/image/2016/01/11/1452507754258140.jpg
外关,概述,http://image.dajiazhongyi.com/upload/material/image/2015/11/20/1448011241301141.jpg
外关1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434030464432138.jpg
外关2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434030482535247.jpg
外关,取穴,http://image.dajiazhongyi.com/upload/material/image/2016/01/11/1452507694916847.jpg
阳池,概述,http://image.dajiazhongyi.com/upload/material/image/2016/02/26/1456474648962627.jpg
阳池1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434030357582310.jpg
阳池2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434030370196906.jpg
阳池,取穴,http://image.dajiazhongyi.com/upload/material/image/2016/01/11/1452507667331132.jpg
渊腋,概述,http://image.dajiazhongyi.com/upload/material/image/2016/01/05/1451961654296083.jpg
渊腋1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434032710483448.jpg
渊腋2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434032719370155.jpg
渊腋,取穴,http://image.dajiazhongyi.com/upload/material/image/2016/01/11/1452478340153237.jpg
夹承浆,概述,暂无
夹承浆1,定位,
夹承浆2,定位,
夹承浆,取穴,
地合,概述,暂无
地合1,定位,
地合2,定位,
地合,取穴,
龈交,概述,http://image.dajiazhongyi.com/upload/material/image/2015/12/04/1449218101380342.jpg
龈交1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/14/1434290181139072.jpg
龈交2,定位,暂无
龈交,取穴,暂无
颊里,概述,暂无
颊里1,定位,
颊里2,定位,
颊里,取穴,
角孙,概述,http://image.dajiazhongyi.com/upload/material/image/2015/11/20/1448011827324822.jpg
角孙1,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434031524856384.jpg
角孙2,定位,http://image.dajiazhongyi.com/upload/material/image/2015/06/11/1434031533614964.jpg
